file,url,boxes,is_primary,Is there a face?,Hard to spot?,Accident or design?,Emotion?,Person or creature?,Gender?,Amusing?,Common?,Flags,num_boxes,train,split
000005179.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000005179.jpg,"[[104.244, 138.992, 107.08, 204.232]]",[True],Yes,Medium,Accident,Angry,Alien,Neutral,Yes,Uncommon,['Interesting'],1,False,1
000005323.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000005323.jpg,"[[201.396, 126.227, 163.103, 238.272]]",[True],Yes,Medium,Design,Happy,Alien,Neutral,Somewhat,Uncommon,['Interesting'],1,True,3
000025393.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000025393.jpg,"[[56, 68, 392, 371]]",[True],Yes,Medium,Accident,Neutral,Animal,Female,No,Common,,1,True,2
000020860.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000020860.jpg,"[[61, 139, 400, 373]]",[True],Yes,Medium,Accident,Sad,Robot,Neutral,No,Uncommon,,1,True,1
000006725.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000006725.jpg,"[[211.324, 123.391, 222.67, 198.559]]",[True],Yes,Easy,Design,Happy,Human-Young,Female,Somewhat,Common,['Interesting'],1,True,0
000027606.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000027606.jpg,"[[199, 219, 184, 153]]",[True],Yes,Easy,Design,Happy,Human-Adult,Neutral,No,Common,,1,True,0
000012836.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000012836.jpg,"[[272, 195, 120, 132]]",[True],Yes,Medium,Accident,Scared,Robot,Neutral,Somewhat,Somewhat,,1,False,3
000007591.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000007591.jpg,"[[132.609, 187.922, 198.56, 213.452]]",[True],Yes,Easy,Design,Neutral,Animal,Neutral,,Uncommon,['Interesting'],1,False,0
000008907.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000008907.jpg,"[[174, 209, 205, 202]]",[True],Yes,Easy,Accident,Scared,Animal,Neutral,No,Uncommon,,1,True,1
000012972.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000012972.jpg,"[[154, 159, 186, 231]]",[True],Yes,Easy,Design,Neutral,Animal,Neutral,No,Uncommon,['Interesting'],1,True,3
000010512.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000010512.jpg,"[[222, 235, 146, 137]]",[True],Yes,Easy,Design,Scared,Other,Neutral,No,Common,,1,True,2
000016650.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000016650.jpg,"[[147, 136, 274, 313]]",[True],Yes,Easy,Design,Happy,Other,Neutral,No,Common,,1,True,2
000021623.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000021623.jpg,"[[201, 199, 101, 85], [338, 105, 80, 79], [76, 319, 82, 71]]","[False, False, True]",Several,Easy,Design,Neutral,Animal,Neutral,No,Uncommon,['Interesting'],3,True,0
000006174.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000006174.jpg,"[[99.989, 110.626, 263.091, 272.31]]",[True],Yes,Easy,Design,Happy,Human-Adult,Neutral,Somewhat,Common,,1,True,2
000014952.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000014952.jpg,"[[26, 107, 230, 243]]",[True],Yes,Hard,Accident,Neutral,Other,Neutral,No,Uncommon,,1,True,1
000022757.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000022757.jpg,"[[140, 114, 228, 275]]",[True],Yes,Easy,Design,Happy,Other,Neutral,No,Common,,1,False,2
000004823.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000004823.jpg,"[[133, 80, 246, 165]]",[True],Yes,Easy,Accident,Neutral,Robot,Neutral,No,Common,,1,True,2
000013577.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000013577.jpg,"[[142, 32, 171, 178]]",[True],Yes,Easy,Design,Neutral,Animal,Neutral,Somewhat,Somewhat,,1,True,1
000013651.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000013651.jpg,"[[53, 64, 349, 293]]",[True],Yes,Easy,Accident,Neutral,Animal,Neutral,No,Common,['Interesting'],1,False,3
000024038.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000024038.jpg,"[[151, 131, 215, 228]]",[True],Yes,Easy,Design,Neutral,Animal,Neutral,No,Uncommon,['Interesting'],1,True,3
000004935.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000004935.jpg,"[[81, 117, 216, 260]]",[True],Yes,Easy,Accident,Happy,Other,Neutral,Yes,Uncommon,,1,False,0
000007638.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000007638.jpg,"[[83.679, 175.867, 378.681, 285.075]]",[True],Yes,Hard,Accident,Scared,Animal,Neutral,Somewhat,Uncommon,['Interesting'],1,True,3
000025599.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000025599.jpg,"[[145, 179, 209, 186]]",[True],Yes,Hard,Accident,Neutral,Animal,Neutral,No,Uncommon,,1,True,0
000007668.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000007668.jpg,"[[277, 248, 81, 63], [174.449, 84.388, 120.554, 75.169]]","[False, True]",Yes,Easy,Design,Disgusted,Animal,Neutral,Somewhat,Common,,2,True,0
000009973.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000009973.jpg,"[[28, 117, 396, 288]]",[True],Yes,Easy,Accident,Neutral,Cartoon,Neutral,No,Common,['Interesting'],1,False,2
000018935.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000018935.jpg,"[[8, 66, 394, 366]]",[True],Yes,Hard,Accident,Neutral,Animal,Neutral,No,Common,['Interesting'],1,True,0
000007577.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000007577.jpg,"[[277.274, 218.416, 115.59, 98.57]]",[True],Yes,Medium,Accident,Neutral,Animal,Neutral,Somewhat,Uncommon,['Interesting'],1,True,2
000007675.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000007675.jpg,"[[190.759, 124.1, 99.28, 137.573]]",[True],Yes,Medium,Accident,Angry,Human-Old,Neutral,Somewhat,Uncommon,['Interesting'],1,True,3
000005267.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000005267.jpg,"[[239.69, 257.418, 178.703, 148.92]]",[True],Yes,Medium,Accident,Neutral,Human-Adult,Neutral,Somewhat,Uncommon,['Interesting'],1,False,3
000017959.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000017959.jpg,"[[286, 68, 74, 71], [388, 107, 64, 67]]","[True, False]",Several,Medium,Accident,Happy,Human-Adult,Male,No,Common,,2,True,0
000014629.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000014629.jpg,"[[173, 253, 159, 184], [223, 140, 105, 103], [142, 60, 99, 68], [258, 72, 83, 55], [97, 140, 94, 72], [367, 160, 78, 66]]","[True, False, False, False, False, False]",Several,Easy,Design,Happy,Other,Neutral,No,Common,,6,True,3
000011306.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000011306.jpg,"[[219, 247, 88, 58]]",[True],Yes,Easy,Design,Neutral,Animal,Neutral,Somewhat,Common,,1,False,1
000016611.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000016611.jpg,"[[28, 179, 81, 130], [201, 200, 88, 130], [381, 186, 85, 112]]","[True, False, False]",Several,Easy,Design,Angry,Human-Adult,Male,Yes,Uncommon,,3,True,0
000016060.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000016060.jpg,"[[190, 223, 134, 118]]",[True],Yes,Hard,Accident,Surprised,Robot,Neutral,No,Somewhat,,1,True,3
000018581.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000018581.jpg,"[[341, 310, 44, 43], [211, 233, 100, 143]]","[False, True]",Several,Easy,Design,Neutral,Cartoon,Neutral,No,Uncommon,['Interesting'],2,True,1
000025483.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000025483.jpg,"[[113, 198, 86, 117], [342, 243, 81, 105]]","[True, False]",Several,Easy,Design,Neutral,Human-Adult,Neutral,Yes,Uncommon,,2,True,2
000008504.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000008504.jpg,"[[51, 99, 171, 261]]",[True],Yes,Hard,Accident,Surprised,Animal,Neutral,Somewhat,Uncommon,,1,True,1
000004417.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000004417.jpg,"[[70, 122, 389, 365]]",[True],Yes,Medium,Accident,Neutral,Robot,Neutral,No,Common,,1,True,3
000005631.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000005631.jpg,"[[123.391, 170.194, 260.254, 99.989]]",[True],Yes,Easy,Accident,Neutral,Robot,Neutral,No,Common,,1,False,2
000014206.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000014206.jpg,"[[184, 149, 131, 180]]",[True],Yes,Easy,Design,Neutral,Cartoon,Neutral,No,Uncommon,['Interesting'],1,True,0
000003501.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000003501.jpg,"[[149, 124, 160, 312]]",[True],Yes,Hard,Accident,Angry,Human-Old,Male,No,Uncommon,,1,True,2
000011860.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000011860.jpg,"[[230, 219, 48, 106]]",[True],Yes,Easy,,Neutral,Animal,Neutral,No,Uncommon,['Interesting'],1,False,3
000001766.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000001766.jpg,"[[208, 112, 105, 86], [203, 299, 114, 57]]","[True, False]",Several,Easy,Design,Happy,Animal,Neutral,No,Common,,2,True,1
000005047.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000005047.jpg,"[[69, 172, 45, 44], [329.042, 190.05, 119.844, 63.823]]","[False, True]",Yes,Medium,Accident,Neutral,Alien,Neutral,Yes,Uncommon,['Interesting'],2,True,2
000020891.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000020891.jpg,"[[150, 7, 80, 124]]",[True],Yes,Medium,Accident,Sad,Alien,Neutral,No,Uncommon,,1,True,0
000014129.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000014129.jpg,"[[293, 198, 108, 116]]",[True],Yes,Easy,Design,Happy,Human-Young,Male,No,Common,,1,True,1
000013678.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000013678.jpg,"[[218, 180, 96, 119]]",[True],Yes,Hard,Accident,Surprised,Human-Old,Male,No,Uncommon,,1,True,1
000012384.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000012384.jpg,"[[211, 116, 112, 99]]",[True],Yes,Easy,Design,Neutral,Human-Young,Neutral,No,Somewhat,,1,False,1
000005183.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000005183.jpg,"[[182.249, 146.083, 187.923, 215.579]]",[True],Yes,Medium,Accident,Neutral,Robot,Neutral,Somewhat,Uncommon,['Interesting'],1,True,3
000011159.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000011159.jpg,"[[43, 9, 391, 407]]",[True],Yes,Easy,Design,Happy,Cartoon,Neutral,No,Common,,1,True,0
000009810.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000009810.jpg,"[[86, 180, 133, 95], [354, 237, 90, 147]]","[True, False]",Several,Easy,Design,Surprised,Cartoon,Neutral,No,Uncommon,,2,True,1
000014828.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000014828.jpg,"[[359, 256, 138, 117]]",[True],Yes,Easy,Accident,Neutral,Cartoon,Neutral,No,Common,['Interesting'],1,True,2
000006131.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000006131.jpg,"[[165.23, 131.191, 214.161, 234.726]]",[True],Yes,Hard,Accident,Scared,Animal,Neutral,Somewhat,Uncommon,['Interesting'],1,False,1
000001898.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000001898.jpg,"[[131, 103, 297, 248]]",[True],Yes,Easy,Design,Happy,Other,Neutral,No,Common,,1,False,1
000027479.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000027479.jpg,"[[158, 160, 207, 214]]",[True],Yes,Easy,Accident,Neutral,Cartoon,Neutral,No,Common,['Interesting'],1,False,3
000017711.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000017711.jpg,"[[316, 234, 50, 50]]",[True],Yes,Easy,Design,Neutral,Animal,Neutral,No,Common,,1,False,1
000000948.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000000948.jpg,"[[220, 285, 72, 55]]",[True],Yes,Easy,Design,Neutral,Animal,Neutral,No,Somewhat,['Interesting'],1,True,2
000007640.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000007640.jpg,"[[194.305, 105.662, 127.645, 219.834]]",[True],Yes,Hard,Accident,Neutral,Human-Adult,Neutral,Somewhat,Uncommon,['Interesting'],1,True,0
000012337.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000012337.jpg,"[[86, 167, 157, 174]]",[True],Yes,Easy,Design,Surprised,Robot,Neutral,No,Common,,1,True,0
000024942.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000024942.jpg,"[[104, 161, 228, 193]]",[True],Yes,Medium,Accident,Scared,Other,Neutral,No,Uncommon,,1,True,1
000007779.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000007779.jpg,"[[138.992, 98.571, 267.346, 267.346]]",[True],Yes,Easy,Accident,Happy,Cartoon,Neutral,Somewhat,Uncommon,['Interesting'],1,False,0
000018251.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000018251.jpg,"[[94, 288, 118, 139]]",[True],Yes,Easy,Accident,Neutral,Other,Neutral,No,Somewhat,,1,False,0
000007071.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000007071.jpg,"[[291.457, 246.072, 151.047, 163.812]]",[True],Yes,Hard,Accident,Sad,Human-Adult,Neutral,Somewhat,Uncommon,['Interesting'],1,True,1
000027735.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000027735.jpg,"[[206, 283, 135, 118]]",[True],Yes,Easy,Design,Happy,Robot,Neutral,No,Common,,1,True,2
000010790.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000010790.jpg,"[[330, 269, 46, 41], [315, 156, 58, 54], [198, 132, 53, 46], [163, 207, 49, 46], [109, 291, 80, 81], [79, 121, 115, 107], [218, 325, 61, 55]]","[False, False, False, False, False, False, True]",Several,Easy,Design,Sad,Cartoon,Neutral,No,Uncommon,['Interesting'],7,True,1
000006742.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000006742.jpg,"[[135.446, 140.41, 234.017, 255.291]]",[True],Yes,Easy,Design,Happy,Human-Young,Neutral,Yes,Common,['Interesting'],1,True,2
000014597.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000014597.jpg,"[[152, 206, 176, 72]]",[True],Yes,Easy,Accident,Surprised,Robot,Neutral,No,Common,,1,True,1
000026539.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000026539.jpg,"[[259, 145, 205, 202]]",[True],Yes,Hard,Accident,Neutral,Human-Old,Male,No,Uncommon,,1,True,3
000001241.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000001241.jpg,"[[98, 82, 315, 332]]",[True],Yes,Medium,Accident,Surprised,,Neutral,No,Somewhat,,1,True,2
000009374.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000009374.jpg,"[[63, 91, 335, 305]]",[True],Yes,Easy,Accident,Neutral,Human-Adult,Female,No,Common,['NSFW'],1,True,3
000000351.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000000351.jpg,"[[70, 124, 102, 147]]",[True],Yes,Easy,Accident,Neutral,Animal,Neutral,No,Common,['Interesting'],1,False,0
000005993.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000005993.jpg,"[[117.717, 154.593, 204.233, 311.313]]",[True],Yes,Hard,Accident,Neutral,Animal,Neutral,Somewhat,Uncommon,['Interesting'],1,True,1
000007499.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000007499.jpg,"[[197, 58, 125, 327]]",[True],Yes,Medium,Accident,Sad,Human-Adult,Male,No,Uncommon,['Interesting'],1,False,0
000012750.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000012750.jpg,"[[212, 165, 156, 191]]",[True],Yes,Medium,Accident,Neutral,Robot,Neutral,No,Somewhat,,1,True,1
000016046.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000016046.jpg,"[[82, 114, 116, 101]]",[True],Yes,Easy,Design,Neutral,Animal,Neutral,Somewhat,Common,,1,False,3
000005566.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000005566.jpg,"[[107.08, 182.958, 312.732, 294.294]]",[True],Yes,Easy,Accident,Surprised,Animal,Neutral,Somewhat,Somewhat,['Interesting'],1,True,1
000015427.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000015427.jpg,"[[173, 230, 139, 82]]",[True],Yes,Easy,Accident,Neutral,Cartoon,Neutral,No,Common,['Interesting'],1,True,2
000006431.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000006431.jpg,"[[134, 70, 317, 333]]",[True],Yes,Medium,Accident,Neutral,Robot,Neutral,No,Common,,1,True,1
000025789.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000025789.jpg,"[[153, 160, 203, 187]]",[True],Yes,Medium,Accident,Scared,Alien,Neutral,Somewhat,Somewhat,,1,True,0
000004671.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000004671.jpg,"[[117, 181, 262, 139]]",[True],Yes,Easy,Design,Neutral,Cartoon,Neutral,No,Uncommon,['Interesting'],1,True,1
000005093.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000005093.jpg,"[[119.136, 94.316, 291.457, 336.842]]",[True],Yes,Easy,Design,Disgusted,Human-Adult,Male,Somewhat,Uncommon,['Interesting'],1,True,2
000007366.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000007366.jpg,"[[216.997, 107.08, 167.358, 193.596]]",[True],Yes,Medium,,Neutral,Alien,Neutral,Somewhat,Uncommon,['Interesting'],1,True,1
000007237.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000007237.jpg,"[[330, 90, 70, 87]]",[True],Yes,Medium,Accident,Neutral,Human-Old,Neutral,No,Common,['Interesting'],1,False,1
000021044.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000021044.jpg,"[[292, 231, 105, 85]]",[True],Yes,Hard,Accident,Neutral,Other,Neutral,No,Uncommon,,1,False,1
000027049.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000027049.jpg,"[[152, 214, 233, 150]]",[True],Yes,Medium,Accident,Neutral,Robot,Neutral,No,Somewhat,,1,True,2
000025416.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000025416.jpg,"[[161, 216, 200, 236]]",[True],Yes,Medium,Accident,Neutral,Alien,Male,Yes,Uncommon,,1,True,1
000005584.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000005584.jpg,"[[24, 390, 59, 45]]",[True],Yes,Easy,Design,Neutral,Cartoon,Neutral,No,Uncommon,['Interesting'],1,True,0
000024620.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000024620.jpg,"[[215, 211, 71, 77]]",[True],Yes,Easy,Design,Happy,Cartoon,Neutral,No,Common,,1,False,1
000009783.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000009783.jpg,"[[247, 140, 215, 179]]",[True],Yes,Easy,Design,Neutral,Other,Neutral,No,Common,,1,False,3
000023939.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000023939.jpg,"[[74, 116, 380, 333]]",[True],Yes,Easy,Accident,Scared,Other,Neutral,No,Common,['Interesting'],1,True,1
000015654.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000015654.jpg,"[[38, 308, 85, 71], [169, 261, 60, 62], [256, 243, 52, 52], [329, 213, 42, 48], [393, 210, 37, 49], [465, 198, 27, 44]]","[True, False, False, False, False, False]",Several,Easy,Design,Scared,Other,Neutral,No,Common,,6,True,2
000023035.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000023035.jpg,"[[116, 16, 246, 176]]",[True],Yes,Easy,Design,Happy,Other,Neutral,No,Common,,1,True,3
000018569.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000018569.jpg,"[[145, 182, 155, 160]]",[True],Yes,Medium,Accident,Surprised,Alien,Neutral,No,Uncommon,,1,False,1
000011226.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00001/000011226.jpg,"[[39, 42, 424, 440]]",[True],Yes,Easy,Design,Neutral,Other,Neutral,No,Common,,1,False,0
000023647.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000023647.jpg,"[[285, 198, 128, 151]]",[True],Yes,Easy,Design,Neutral,Animal,Neutral,No,Uncommon,['Interesting'],1,True,2
000024507.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00002/000024507.jpg,"[[198, 86, 107, 138]]",[True],Yes,Easy,Design,Neutral,Other,Neutral,No,Common,,1,True,0
000000079.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000000079.jpg,"[[148, 156, 232, 177]]",[True],Yes,Easy,Accident,Sad,Human-Adult,Male,No,Common,['Interesting'],1,False,1
000006685.jpg,https://raw.githubusercontent.com/3lbom/pareidolia/main/data/00000/000006685.jpg,"[[94.316, 75.878, 185.795, 168.067]]",[True],Yes,Easy,Design,Happy,Animal,Neutral,Somewhat,Uncommon,['Interesting'],1,False,2
